user_id,user_name,transaction_date,transaction_amount,transaction_category_detail,merchant_name
usr_s7t8u9v0,Raj Kapoor,4/16/2025,-3334,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,4/17/2025,-676,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,4/18/2025,78,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,4/19/2025,147,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,4/20/2025,53,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,4/21/2025,25,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,4/21/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,4/21/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,4/23/2025,145,UTILITIES_HOUSING,Dominion Energy
usr_s7t8u9v0,Raj Kapoor,4/23/2025,2179,RENT_HOUSING,Equity Residential
usr_s7t8u9v0,Raj Kapoor,4/23/2025,-5168,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,4/24/2025,-588,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,4/24/2025,21,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,4/24/2025,39,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,4/24/2025,-5633,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,4/25/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,4/26/2025,-4862,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,4/28/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,4/30/2025,11,FASTFOOD_FOOD,Wendy's
usr_s7t8u9v0,Raj Kapoor,5/1/2025,-1042,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,5/1/2025,44,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,5/2/2025,144,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,5/2/2025,173,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,5/5/2025,210,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,5/5/2025,105,ELECTRONICS_SHOPPING,B&H Photo
usr_s7t8u9v0,Raj Kapoor,5/6/2025,-7397,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,5/9/2025,49,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,5/10/2025,92,GROCERIES_FOOD,Trader Joe's
usr_s7t8u9v0,Raj Kapoor,5/10/2025,297,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,5/10/2025,15,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,5/11/2025,-1027,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,5/13/2025,70,GROCERIES_FOOD,Kroger
usr_s7t8u9v0,Raj Kapoor,5/14/2025,-632,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,5/15/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,5/15/2025,15,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,5/15/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,5/15/2025,469,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,5/16/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,5/16/2025,252,FLIGHTS_TRAVEL,United Airlines
usr_s7t8u9v0,Raj Kapoor,5/16/2025,16,STREAMING_ENTERTAINMENT,Disney+
usr_s7t8u9v0,Raj Kapoor,5/16/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,5/19/2025,55,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,5/19/2025,22,MOVIES_ENTERTAINMENT,Alamo Drafthouse
usr_s7t8u9v0,Raj Kapoor,5/20/2025,141,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,5/20/2025,98,GROCERIES_FOOD,Aldi
usr_s7t8u9v0,Raj Kapoor,5/21/2025,106,UTILITIES_HOUSING,Southern Company
usr_s7t8u9v0,Raj Kapoor,5/21/2025,267,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,5/22/2025,16,RESTAURANT_FOOD,IHOP
usr_s7t8u9v0,Raj Kapoor,5/23/2025,10,COFFEE_FOOD,Starbucks
usr_s7t8u9v0,Raj Kapoor,5/24/2025,-4413,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,5/24/2025,65,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,5/24/2025,1800,RENT_HOUSING,UDR Apartments
usr_s7t8u9v0,Raj Kapoor,5/25/2025,23,RESTAURANT_FOOD,Applebee's
usr_s7t8u9v0,Raj Kapoor,5/25/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,5/26/2025,376,ELECTRONICS_SHOPPING,Apple Store
usr_s7t8u9v0,Raj Kapoor,5/26/2025,100,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,5/27/2025,146,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,5/28/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,5/29/2025,-3061,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,5/31/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,6/2/2025,160,GROCERIES_FOOD,H-E-B
usr_s7t8u9v0,Raj Kapoor,6/2/2025,23,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,6/3/2025,-665,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,6/3/2025,524,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,6/3/2025,16,FASTFOOD_FOOD,McDonald's
usr_s7t8u9v0,Raj Kapoor,6/4/2025,21,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,6/4/2025,196,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,6/4/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,6/5/2025,8,STREAMING_ENTERTAINMENT,Paramount+
usr_s7t8u9v0,Raj Kapoor,6/5/2025,198,INSURANCE_FINANCE,Liberty Mutual
usr_s7t8u9v0,Raj Kapoor,6/5/2025,8,STREAMING_ENTERTAINMENT,Paramount+
usr_s7t8u9v0,Raj Kapoor,6/5/2025,269,FLIGHTS_TRAVEL,JetBlue
usr_s7t8u9v0,Raj Kapoor,6/5/2025,34,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,6/6/2025,9,COFFEE_FOOD,Peet's Coffee
usr_s7t8u9v0,Raj Kapoor,6/6/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,6/7/2025,18,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,6/10/2025,40,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,6/10/2025,18,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,6/12/2025,62,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,6/14/2025,131,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,6/16/2025,155,FLIGHTS_TRAVEL,American Airlines
usr_s7t8u9v0,Raj Kapoor,6/16/2025,157,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,6/16/2025,5,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,6/17/2025,7,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,6/17/2025,59,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,6/17/2025,22,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,6/17/2025,8,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,6/19/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,6/20/2025,8,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,6/20/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,6/21/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,6/23/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,6/23/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,6/24/2025,1975,RENT_HOUSING,Lincoln Property
usr_s7t8u9v0,Raj Kapoor,6/26/2025,1550,RENT_HOUSING,Essex Property
usr_s7t8u9v0,Raj Kapoor,6/26/2025,-574,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,6/28/2025,-4060,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,6/30/2025,20,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,7/4/2025,-673,FREELANCE_INCOME,PayPal Transfer
usr_s7t8u9v0,Raj Kapoor,7/5/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,7/6/2025,4,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,7/8/2025,20,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,7/9/2025,70,RESTAURANT_FOOD,Cheesecake Factory
usr_s7t8u9v0,Raj Kapoor,7/9/2025,95,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,7/10/2025,119,INSURANCE_FINANCE,Progressive
usr_s7t8u9v0,Raj Kapoor,7/11/2025,64,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,7/11/2025,10,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,7/13/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_s7t8u9v0,Raj Kapoor,7/13/2025,-1027,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,7/15/2025,16,FASTFOOD_FOOD,Popeyes
usr_s7t8u9v0,Raj Kapoor,7/17/2025,-469,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,7/17/2025,15,STREAMING_ENTERTAINMENT,Netflix
usr_s7t8u9v0,Raj Kapoor,7/19/2025,1336,ELECTRONICS_SHOPPING,Apple Store
usr_s7t8u9v0,Raj Kapoor,7/21/2025,8,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,7/22/2025,-4086,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,7/23/2025,285,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,7/23/2025,75,DOCTOR_HEALTH,One Medical
usr_s7t8u9v0,Raj Kapoor,7/24/2025,69,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,7/25/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,7/27/2025,117,UTILITIES_HOUSING,Xcel Energy
usr_s7t8u9v0,Raj Kapoor,7/27/2025,99,INSURANCE_FINANCE,USAA
usr_s7t8u9v0,Raj Kapoor,7/29/2025,8,STREAMING_ENTERTAINMENT,Paramount+
usr_s7t8u9v0,Raj Kapoor,7/29/2025,5,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,7/30/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,7/30/2025,-599,FREELANCE_INCOME,Square Payout
usr_s7t8u9v0,Raj Kapoor,7/31/2025,50,RESTAURANT_FOOD,Olive Garden
usr_s7t8u9v0,Raj Kapoor,7/31/2025,795,ELECTRONICS_SHOPPING,Apple Store
usr_s7t8u9v0,Raj Kapoor,8/1/2025,-678,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,8/1/2025,533,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,8/2/2025,8,STREAMING_ENTERTAINMENT,Paramount+
usr_s7t8u9v0,Raj Kapoor,8/4/2025,45,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,8/6/2025,166,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,8/6/2025,-4836,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,8/6/2025,158,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,8/7/2025,174,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,8/7/2025,6,COFFEE_FOOD,Dunkin'
usr_s7t8u9v0,Raj Kapoor,8/7/2025,62,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,8/8/2025,36,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,8/8/2025,36,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,8/9/2025,18,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,8/9/2025,5,COFFEE_FOOD,Starbucks
usr_s7t8u9v0,Raj Kapoor,8/10/2025,196,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,8/10/2025,-645,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,8/11/2025,277,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,8/11/2025,119,FLIGHTS_TRAVEL,Spirit Airlines
usr_s7t8u9v0,Raj Kapoor,8/11/2025,388,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,8/12/2025,-643,FREELANCE_INCOME,PayPal Transfer
usr_s7t8u9v0,Raj Kapoor,8/13/2025,33,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,8/13/2025,-470,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,8/14/2025,4,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,8/15/2025,1850,RENT_HOUSING,AvalonBay
usr_s7t8u9v0,Raj Kapoor,8/17/2025,405,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,8/17/2025,138,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,8/18/2025,65,INTERNET_HOUSING,AT&T Fiber
usr_s7t8u9v0,Raj Kapoor,8/18/2025,6,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,8/18/2025,-5604,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,8/19/2025,9,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,8/20/2025,18,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,8/20/2025,163,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,8/22/2025,164,INSURANCE_FINANCE,Travelers
usr_s7t8u9v0,Raj Kapoor,8/22/2025,44,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,8/23/2025,76,INTERNET_HOUSING,Comcast Xfinity
usr_s7t8u9v0,Raj Kapoor,8/23/2025,186,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,8/23/2025,1650,RENT_HOUSING,Greystar
usr_s7t8u9v0,Raj Kapoor,8/25/2025,84,GROCERIES_FOOD,Aldi
usr_s7t8u9v0,Raj Kapoor,8/27/2025,1179,ELECTRONICS_SHOPPING,Apple Store
usr_s7t8u9v0,Raj Kapoor,8/27/2025,50,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,9/1/2025,210,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,9/2/2025,13,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,9/2/2025,249,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,9/2/2025,20,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,9/3/2025,14,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,9/3/2025,215,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,9/4/2025,104,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,9/4/2025,139,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,9/4/2025,10,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,9/5/2025,22,FASTFOOD_FOOD,Five Guys
usr_s7t8u9v0,Raj Kapoor,9/6/2025,146,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,9/9/2025,134,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,9/10/2025,18,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,9/10/2025,91,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,9/12/2025,174,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,9/12/2025,8,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,9/13/2025,-414,FREELANCE_INCOME,Square Payout
usr_s7t8u9v0,Raj Kapoor,9/13/2025,6,STREAMING_ENTERTAINMENT,Peacock
usr_s7t8u9v0,Raj Kapoor,9/13/2025,83,RESTAURANT_FOOD,Cheesecake Factory
usr_s7t8u9v0,Raj Kapoor,9/14/2025,48,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,9/14/2025,8,STREAMING_ENTERTAINMENT,Paramount+
usr_s7t8u9v0,Raj Kapoor,9/14/2025,293,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,9/15/2025,210,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,9/18/2025,15,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,9/18/2025,116,DOCTOR_HEALTH,One Medical
usr_s7t8u9v0,Raj Kapoor,9/20/2025,-880,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,9/20/2025,227,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,9/20/2025,4,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,9/20/2025,9,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,9/21/2025,106,UTILITIES_HOUSING,Southern Company
usr_s7t8u9v0,Raj Kapoor,9/22/2025,-2975,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,9/23/2025,6,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,9/23/2025,89,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,9/23/2025,202,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,9/24/2025,13,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,9/24/2025,-6584,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,9/25/2025,64,DOCTOR_HEALTH,CVS MinuteClinic
usr_s7t8u9v0,Raj Kapoor,9/25/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,9/25/2025,4,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,9/27/2025,-542,FREELANCE_INCOME,Square Payout
usr_s7t8u9v0,Raj Kapoor,9/27/2025,172,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,9/28/2025,14,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,9/29/2025,71,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,9/30/2025,158,GROCERIES_FOOD,Wegmans
usr_s7t8u9v0,Raj Kapoor,10/1/2025,134,UTILITIES_HOUSING,Eversource
usr_s7t8u9v0,Raj Kapoor,10/2/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,10/4/2025,371,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,10/5/2025,16,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,10/6/2025,4,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,10/9/2025,14,MOVIES_ENTERTAINMENT,AMC Theatres
usr_s7t8u9v0,Raj Kapoor,10/9/2025,8,STREAMING_ENTERTAINMENT,Paramount+
usr_s7t8u9v0,Raj Kapoor,10/10/2025,18,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,10/10/2025,35,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,10/12/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,10/14/2025,52,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,10/15/2025,156,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,10/17/2025,219,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,10/19/2025,172,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,10/19/2025,239,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,10/19/2025,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_s7t8u9v0,Raj Kapoor,10/19/2025,198,UTILITIES_HOUSING,Con Edison
usr_s7t8u9v0,Raj Kapoor,10/20/2025,286,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,10/20/2025,10,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,10/21/2025,254,FLIGHTS_TRAVEL,Alaska Airlines
usr_s7t8u9v0,Raj Kapoor,10/22/2025,16,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,10/22/2025,-7375,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,10/22/2025,37,DOCTOR_HEALTH,Teladoc
usr_s7t8u9v0,Raj Kapoor,10/23/2025,163,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,10/23/2025,-6748,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,10/23/2025,17,MOVIES_ENTERTAINMENT,AMC Theatres
usr_s7t8u9v0,Raj Kapoor,10/25/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,10/25/2025,6,STREAMING_ENTERTAINMENT,Peacock
usr_s7t8u9v0,Raj Kapoor,10/26/2025,157,INSURANCE_FINANCE,State Farm
usr_s7t8u9v0,Raj Kapoor,10/27/2025,4,COFFEE_FOOD,Peet's Coffee
usr_s7t8u9v0,Raj Kapoor,10/28/2025,5,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,10/28/2025,148,INSURANCE_FINANCE,Progressive
usr_s7t8u9v0,Raj Kapoor,10/29/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,10/29/2025,10,FASTFOOD_FOOD,Popeyes
usr_s7t8u9v0,Raj Kapoor,10/31/2025,25,RESTAURANT_FOOD,IHOP
usr_s7t8u9v0,Raj Kapoor,10/31/2025,80,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,11/1/2025,12,MOVIES_ENTERTAINMENT,Regal Cinemas
usr_s7t8u9v0,Raj Kapoor,11/2/2025,60,INTERNET_HOUSING,Spectrum
usr_s7t8u9v0,Raj Kapoor,11/2/2025,23,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,11/2/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_s7t8u9v0,Raj Kapoor,11/3/2025,11,STREAMING_ENTERTAINMENT,Spotify
usr_s7t8u9v0,Raj Kapoor,11/4/2025,342,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,11/5/2025,7,COFFEE_FOOD,Dutch Bros
usr_s7t8u9v0,Raj Kapoor,11/5/2025,5,COFFEE_FOOD,Peet's Coffee
usr_s7t8u9v0,Raj Kapoor,11/6/2025,25,FASTFOOD_FOOD,Shake Shack
usr_s7t8u9v0,Raj Kapoor,11/6/2025,292,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,11/7/2025,53,DOCTOR_HEALTH,One Medical
usr_s7t8u9v0,Raj Kapoor,11/7/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,11/7/2025,-422,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,11/8/2025,60,RESTAURANT_FOOD,Olive Garden
usr_s7t8u9v0,Raj Kapoor,11/9/2025,4,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,11/10/2025,20,MOVIES_ENTERTAINMENT,AMC Theatres
usr_s7t8u9v0,Raj Kapoor,11/10/2025,89,GYM_HEALTH,Equinox
usr_s7t8u9v0,Raj Kapoor,11/10/2025,41,PHARMACY_HEALTH,CVS Pharmacy
usr_s7t8u9v0,Raj Kapoor,11/11/2025,6,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,11/11/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,11/11/2025,48,RESTAURANT_FOOD,Panera Bread
usr_s7t8u9v0,Raj Kapoor,11/11/2025,400,ELECTRONICS_SHOPPING,Newegg
usr_s7t8u9v0,Raj Kapoor,11/12/2025,-1070,FREELANCE_INCOME,Stripe Payout
usr_s7t8u9v0,Raj Kapoor,11/13/2025,55,INTERNET_HOUSING,T-Mobile Home
usr_s7t8u9v0,Raj Kapoor,11/13/2025,6,STREAMING_ENTERTAINMENT,Peacock
usr_s7t8u9v0,Raj Kapoor,11/13/2025,7,COFFEE_FOOD,The Coffee Bean
usr_s7t8u9v0,Raj Kapoor,11/14/2025,272,GROCERIES_FOOD,Costco
usr_s7t8u9v0,Raj Kapoor,11/14/2025,70,INTERNET_HOUSING,Google Fiber
usr_s7t8u9v0,Raj Kapoor,11/15/2025,-4515,SALARY_INCOME,Direct Deposit - Employer
usr_s7t8u9v0,Raj Kapoor,11/15/2025,8,STREAMING_ENTERTAINMENT,Paramount+
